18:41:35.580,12/12/2022,L,01,active,+000,+0.010527,+0.998766,-0.978736
18:41:35.585,12/12/2022,L,01,active,+000,+0.010522,+0.998746,-0.978654
18:41:35.590,12/12/2022,L,01,active,+000,+0.010537,+0.998768,-0.978744
18:41:35.595,12/12/2022,L,01,active,+000,+0.010531,+0.998752,-0.978683
18:41:35.600,12/12/2022,L,01,active,+000,+0.010538,+0.998766,-0.978703
18:41:35.605,12/12/2022,L,01,active,+000,+0.010528,+0.998749,-0.978666
18:41:35.610,12/12/2022,L,01,active,+000,+0.010534,+0.998735,-0.978672
18:41:35.615,12/12/2022,L,01,active,+000,+0.010540,+0.998771,-0.978718
18:41:35.620,12/12/2022,L,01,active,+000,+0.010504,+0.998769,-0.978651
18:41:35.625,12/12/2022,L,01,active,+000,+0.010522,+0.998756,-0.978696
18:41:35.630,12/12/2022,L,01,active,+000,+0.010517,+0.998733,-0.978713
18:41:35.635,12/12/2022,L,01,active,+000,+0.010509,+0.998749,-0.978754
18:41:35.640,12/12/2022,L,01,active,+000,+0.010538,+0.998747,-0.978748
18:41:35.645,12/12/2022,L,01,active,+000,+0.010551,+0.998761,-0.978722
18:41:35.650,12/12/2022,L,01,active,+000,+0.010540,+0.998739,-0.978684
18:41:35.655,12/12/2022,L,01,active,+000,+0.010493,+0.998738,-0.978689
18:41:35.660,12/12/2022,L,01,active,+000,+0.010527,+0.998800,-0.978721
18:41:35.665,12/12/2022,L,01,active,+000,+0.010557,+0.998753,-0.978645
18:41:35.670,12/12/2022,L,01,active,+000,+0.010529,+0.998755,-0.978719
18:41:35.675,12/12/2022,L,01,active,+000,+0.010549,+0.998731,-0.978726
18:41:35.680,12/12/2022,L,01,active,+000,+0.010535,+0.998739,-0.978722
18:41:35.685,12/12/2022,L,01,active,+000,+0.010523,+0.998790,-0.978746
18:41:35.690,12/12/2022,L,01,active,+000,+0.010535,+0.998704,-0.978661
18:41:35.695,12/12/2022,L,01,active,+000,+0.010537,+0.998755,-0.978737
18:41:35.700,12/12/2022,L,01,active,+000,+0.010531,+0.998764,-0.978713
18:41:35.705,12/12/2022,L,01,active,+000,+0.010512,+0.998712,-0.978663
18:41:35.710,12/12/2022,L,01,active,+000,+0.010543,+0.998792,-0.978727
18:41:35.715,12/12/2022,L,01,active,+000,+0.010542,+0.998756,-0.978655
18:41:35.720,12/12/2022,L,01,active,+000,+0.010524,+0.998738,-0.978714
18:41:35.725,12/12/2022,L,01,active,+000,+0.010544,+0.998756,-0.978786
18:41:35.730,12/12/2022,L,01,active,+000,+0.010520,+0.998733,-0.978672
18:41:35.735,12/12/2022,L,01,active,+000,+0.010512,+0.998772,-0.978702
18:41:35.740,12/12/2022,L,01,active,+000,+0.010535,+0.998753,-0.978716
18:41:35.745,12/12/2022,L,01,active,+000,+0.010548,+0.998740,-0.978660
18:41:35.750,12/12/2022,L,01,active,+000,+0.010532,+0.998749,-0.978710
18:41:35.755,12/12/2022,L,01,active,+000,+0.010512,+0.998725,-0.978698
18:41:35.760,12/12/2022,L,01,active,+000,+0.010541,+0.998763,-0.978696
18:41:35.765,12/12/2022,L,01,active,+000,+0.010545,+0.998774,-0.978727
18:41:35.770,12/12/2022,L,01,active,+000,+0.010529,+0.998746,-0.978708
18:41:35.775,12/12/2022,L,01,active,+000,+0.010544,+0.998731,-0.978694
18:41:35.780,12/12/2022,L,01,active,+000,+0.010551,+0.998735,-0.978672
18:41:35.785,12/12/2022,L,01,active,+000,+0.010532,+0.998767,-0.978709
18:41:35.790,12/12/2022,L,01,active,+000,+0.010528,+0.998746,-0.978736
18:41:35.795,12/12/2022,L,01,active,+000,+0.010547,+0.998752,-0.978706
18:41:35.800,12/12/2022,L,01,active,+000,+0.010521,+0.998786,-0.978722
18:41:35.805,12/12/2022,L,01,active,+000,+0.010514,+0.998755,-0.978706
18:41:35.810,12/12/2022,L,01,active,+000,+0.010528,+0.998753,-0.978700
18:41:35.815,12/12/2022,L,01,active,+000,+0.010524,+0.998746,-0.978701
18:41:35.820,12/12/2022,L,01,active,+000,+0.010543,+0.998732,-0.978688
18:41:35.825,12/12/2022,L,01,active,+000,+0.010526,+0.998749,-0.978714
18:41:35.830,12/12/2022,L,01,active,+000,+0.010567,+0.998741,-0.978697
18:41:35.835,12/12/2022,L,01,active,+000,+0.010593,+0.998738,-0.978706
18:41:35.840,12/12/2022,L,01,active,+000,+0.010502,+0.998727,-0.978703
18:41:35.845,12/12/2022,L,01,active,+000,+0.010515,+0.998751,-0.978688
18:41:35.850,12/12/2022,L,01,active,+000,+0.010537,+0.998757,-0.978703
18:41:35.855,12/12/2022,L,01,active,+000,+0.010532,+0.998720,-0.978706
18:41:35.860,12/12/2022,L,01,active,+000,+0.010541,+0.998761,-0.978690
18:41:35.865,12/12/2022,L,01,active,+000,+0.010502,+0.998752,-0.978662
18:41:35.870,12/12/2022,L,01,active,+000,+0.010521,+0.998739,-0.978748
18:41:35.875,12/12/2022,L,01,active,+000,+0.010523,+0.998753,-0.978707
18:41:35.880,12/12/2022,L,01,active,+000,+0.010522,+0.998729,-0.978679
18:41:35.885,12/12/2022,L,01,active,+000,+0.010547,+0.998776,-0.978776
18:41:35.890,12/12/2022,L,01,active,+000,+0.010550,+0.998765,-0.978682
18:41:35.895,12/12/2022,L,01,active,+000,+0.010558,+0.998714,-0.978690
18:41:35.900,12/12/2022,L,01,active,+000,+0.010516,+0.998740,-0.978729
18:41:35.905,12/12/2022,L,01,active,+000,+0.010531,+0.998760,-0.978702
18:41:35.910,12/12/2022,L,01,active,+000,+0.010566,+0.998723,-0.978733
18:41:35.915,12/12/2022,L,01,active,+000,+0.010527,+0.998698,-0.978727
18:41:35.920,12/12/2022,L,01,active,+000,+0.010553,+0.998748,-0.978715
18:41:35.925,12/12/2022,L,01,active,+000,+0.010547,+0.998721,-0.978643
18:41:35.930,12/12/2022,L,01,active,+000,+0.010504,+0.998725,-0.978688
18:41:35.935,12/12/2022,L,01,active,+000,+0.010550,+0.998787,-0.978738
18:41:35.940,12/12/2022,L,01,active,+000,+0.010534,+0.998715,-0.978644
18:41:35.945,12/12/2022,L,01,active,+000,+0.010517,+0.998721,-0.978721
18:41:35.950,12/12/2022,L,01,active,+000,+0.010570,+0.998760,-0.978734
18:41:35.955,12/12/2022,L,01,active,+000,+0.010526,+0.998726,-0.978655
18:41:35.960,12/12/2022,L,01,active,+000,+0.010525,+0.998743,-0.978746
18:41:35.965,12/12/2022,L,01,active,+000,+0.010549,+0.998725,-0.978702
18:41:35.970,12/12/2022,L,01,active,+000,+0.010514,+0.998736,-0.978705
18:41:35.975,12/12/2022,L,01,active,+000,+0.010539,+0.998747,-0.978788
18:41:35.980,12/12/2022,L,01,active,+000,+0.010536,+0.998752,-0.978648
18:41:35.985,12/12/2022,L,01,active,+000,+0.010538,+0.998778,-0.978631
18:41:35.990,12/12/2022,L,01,active,+000,+0.010538,+0.998726,-0.978722
18:41:35.995,12/12/2022,L,01,active,+000,+0.010530,+0.998760,-0.978741
18:41:36.000,12/12/2022,L,01,active,+000,+0.010556,+0.998768,-0.978697
18:41:36.005,12/12/2022,L,01,active,+000,+0.010513,+0.998697,-0.978666
18:41:36.010,12/12/2022,L,01,active,+000,+0.010515,+0.998721,-0.978739
18:41:36.015,12/12/2022,L,01,active,+000,+0.010538,+0.998733,-0.978747
18:41:36.020,12/12/2022,L,01,active,+000,+0.010542,+0.998724,-0.978684
18:41:36.025,12/12/2022,L,01,active,+000,+0.010567,+0.998721,-0.978657
18:41:36.030,12/12/2022,L,01,active,+000,+0.010551,+0.998737,-0.978734
18:41:36.035,12/12/2022,L,01,active,+000,+0.010540,+0.998759,-0.978751
18:41:36.040,12/12/2022,L,01,active,+000,+0.010522,+0.998754,-0.978696
18:41:36.045,12/12/2022,L,01,active,+000,+0.010534,+0.998727,-0.978657
18:41:36.050,12/12/2022,L,01,active,+000,+0.010541,+0.998741,-0.978690
18:41:36.055,12/12/2022,L,01,active,+000,+0.010514,+0.998773,-0.978794
18:41:36.060,12/12/2022,L,01,active,+000,+0.010544,+0.998723,-0.978704
18:41:36.065,12/12/2022,L,01,active,+000,+0.010540,+0.998728,-0.978674
18:41:36.070,12/12/2022,L,01,active,+000,+0.010545,+0.998745,-0.978704
18:41:36.075,12/12/2022,L,01,active,+000,+0.010543,+0.998725,-0.978742
18:41:36.080,12/12/2022,L,01,active,+000,+0.010495,+0.998715,-0.978765
18:41:36.085,12/12/2022,L,01,active,+000,+0.010544,+0.998709,-0.978672
18:41:36.090,12/12/2022,L,01,active,+000,+0.010584,+0.998759,-0.978756
18:41:36.095,12/12/2022,L,01,active,+000,+0.010550,+0.998741,-0.978651
18:41:36.100,12/12/2022,L,01,active,+000,+0.010537,+0.998770,-0.978638
18:41:36.105,12/12/2022,L,01,active,+000,+0.010511,+0.998783,-0.978778
18:41:36.110,12/12/2022,L,01,active,+000,+0.010515,+0.998714,-0.978673
18:41:36.115,12/12/2022,L,01,active,+000,+0.010553,+0.998749,-0.978718
18:41:36.120,12/12/2022,L,01,active,+000,+0.010544,+0.998727,-0.978681
18:41:36.125,12/12/2022,L,01,active,+000,+0.010525,+0.998746,-0.978730
18:41:36.130,12/12/2022,L,01,active,+000,+0.010502,+0.998773,-0.978778
18:41:36.135,12/12/2022,L,01,active,+000,+0.010507,+0.998705,-0.978653
18:41:36.140,12/12/2022,L,01,active,+000,+0.010568,+0.998742,-0.978730
18:41:36.145,12/12/2022,L,01,active,+000,+0.010577,+0.998752,-0.978673
18:41:36.150,12/12/2022,L,01,active,+000,+0.010532,+0.998729,-0.978718
18:41:36.155,12/12/2022,L,01,active,+000,+0.010514,+0.998738,-0.978765
18:41:36.160,12/12/2022,L,01,active,+000,+0.010544,+0.998715,-0.978667
18:41:36.165,12/12/2022,L,01,active,+000,+0.010551,+0.998756,-0.978746
18:41:36.170,12/12/2022,L,01,active,+000,+0.010535,+0.998742,-0.978655
18:41:36.175,12/12/2022,L,01,active,+000,+0.010556,+0.998684,-0.978676
